FL_DATE,AIRLINE,AIRLINE_CODE,ORIGIN_CITY,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Delay_actual
15/8/2019,Southwest Airlines Co.,WN,"Pittsburgh, PA","Orlando, FL",1305,1449.0,104.0,7.0,1456.0,1658.0,3.0,1520,1701.0,101.0,135.0,132.0,122.0,834,0.0,0.0,101.0,0.0,0.0,2
14/7/2023,Delta Air Lines Inc.,DL,"New York, NY","Tampa, FL",1929,2146.0,137.0,41.0,2227.0,55.0,3.0,2247,58.0,131.0,198.0,192.0,148.0,1005,131.0,0.0,0.0,0.0,0.0,2
28/8/2023,Spirit Air Lines,NK,"Las Vegas, NV","Newark, NJ",1319,1558.0,159.0,17.0,1615.0,2334.0,15.0,2115,2349.0,154.0,296.0,291.0,259.0,2227,154.0,0.0,0.0,0.0,0.0,2
14/6/2022,SkyWest Airlines Inc.,OO,"Fresno, CA","San Diego, CA",945,1042.0,57.0,19.0,1101.0,1151.0,7.0,1056,1158.0,62.0,71.0,76.0,50.0,314,62.0,0.0,0.0,0.0,0.0,2
2/4/2023,American Airlines Inc.,AA,"Memphis, TN","Dallas/Fort Worth, TX",714,851.0,97.0,18.0,909.0,1017.0,12.0,905,1029.0,84.0,111.0,98.0,68.0,431,0.0,0.0,0.0,0.0,84.0,2
20/9/2022,Southwest Airlines Co.,WN,"Chicago, IL","Grand Rapids, MI",2050,2247.0,117.0,16.0,2303.0,28.0,3.0,2240,31.0,111.0,50.0,44.0,25.0,137,111.0,0.0,0.0,0.0,0.0,2
22/7/2020,American Airlines Inc.,AA,"Philadelphia, PA","Nashville, TN",1820,2059.0,159.0,17.0,2116.0,2151.0,7.0,1940,2158.0,138.0,140.0,119.0,95.0,675,0.0,0.0,0.0,0.0,138.0,2
28/10/2021,United Air Lines Inc.,UA,"Orlando, FL","Washington, DC",1430,1455.0,25.0,69.0,1604.0,1752.0,10.0,1640,1802.0,82.0,130.0,187.0,108.0,758,25.0,0.0,57.0,0.0,0.0,2
11/6/2023,Envoy Air,MQ,"Dallas/Fort Worth, TX","Evansville, IN",2117,2139.0,22.0,100.0,2319.0,45.0,4.0,2310,49.0,99.0,113.0,190.0,86.0,642,0.0,22.0,77.0,0.0,0.0,2
5/4/2023,Spirit Air Lines,NK,"Chicago, IL","Fort Lauderdale, FL",945,1034.0,49.0,44.0,1118.0,1457.0,12.0,1339,1509.0,90.0,174.0,215.0,159.0,1182,16.0,0.0,74.0,0.0,0.0,2
17/9/2019,United Air Lines Inc.,UA,"Chicago, IL","Denver, CO",1600,2009.0,249.0,22.0,2031.0,2128.0,8.0,1743,2136.0,233.0,163.0,147.0,117.0,888,7.0,0.0,0.0,0.0,226.0,2
31/3/2019,Southwest Airlines Co.,WN,"Las Vegas, NV","Omaha, NE",710,828.0,78.0,12.0,840.0,1253.0,3.0,1145,1256.0,71.0,155.0,148.0,133.0,1099,71.0,0.0,0.0,0.0,0.0,2
1/11/2019,Envoy Air,MQ,"Cincinnati, OH","Chicago, IL",846,1214.0,208.0,18.0,1232.0,1222.0,12.0,915,1234.0,199.0,89.0,80.0,50.0,264,199.0,0.0,0.0,0.0,0.0,2
15/8/2020,SkyWest Airlines Inc.,OO,"San Francisco, CA","San Diego, CA",1900,2103.0,123.0,11.0,2114.0,2225.0,4.0,2042,2229.0,107.0,102.0,86.0,71.0,447,0.0,0.0,0.0,0.0,107.0,2
24/6/2019,Delta Air Lines Inc.,DL,"Raleigh/Durham, NC","Atlanta, GA",1842,2026.0,104.0,14.0,2040.0,2155.0,17.0,2019,2212.0,113.0,97.0,106.0,75.0,356,0.0,0.0,113.0,0.0,0.0,2
20/5/2023,American Airlines Inc.,AA,"Dallas/Fort Worth, TX","Colorado Springs, CO",856,1018.0,82.0,20.0,1038.0,1114.0,5.0,1002,1119.0,77.0,126.0,121.0,96.0,592,0.0,77.0,0.0,0.0,0.0,2
2/12/2019,American Airlines Inc.,AA,"Miami, FL","New York, NY",2103,2243.0,100.0,15.0,2258.0,135.0,58.0,2359,233.0,154.0,176.0,230.0,157.0,1096,0.0,0.0,57.0,0.0,97.0,2
20/7/2022,SkyWest Airlines Inc.,OO,"Springfield, MO","Atlanta, GA",1720,2325.0,365.0,12.0,2337.0,153.0,9.0,2010,202.0,352.0,110.0,97.0,76.0,563,352.0,0.0,0.0,0.0,0.0,2
28/3/2021,Spirit Air Lines,NK,"Pittsburgh, PA","Myrtle Beach, SC",934,1127.0,113.0,11.0,1138.0,1249.0,6.0,1100,1255.0,115.0,86.0,88.0,71.0,475,75.0,0.0,18.0,0.0,22.0,2
4/5/2019,United Air Lines Inc.,UA,"Chicago, IL","Fort Myers, FL",745,913.0,88.0,29.0,942.0,1312.0,3.0,1139,1315.0,96.0,174.0,182.0,150.0,1120,88.0,0.0,8.0,0.0,0.0,2
22/5/2022,American Airlines Inc.,AA,"Madison, WI","Dallas/Fort Worth, TX",715,1601.0,526.0,10.0,1611.0,1813.0,8.0,942,1821.0,519.0,147.0,140.0,122.0,821,519.0,0.0,0.0,0.0,0.0,2
3/10/2022,American Airlines Inc.,AA,"New York, NY","Washington, DC",1600,1729.0,89.0,29.0,1758.0,1856.0,8.0,1713,1904.0,111.0,73.0,95.0,58.0,214,0.0,0.0,22.0,0.0,89.0,2
18/8/2023,United Air Lines Inc.,UA,"Houston, TX","Cincinnati, OH",1233,1350.0,77.0,13.0,1403.0,1658.0,4.0,1558,1702.0,64.0,145.0,132.0,115.0,871,7.0,0.0,0.0,0.0,57.0,2
2/12/2019,Alaska Airlines Inc.,AS,"Seattle, WA","San Francisco, CA",700,901.0,121.0,25.0,926.0,1107.0,6.0,920,1113.0,113.0,140.0,132.0,101.0,679,0.0,0.0,113.0,0.0,0.0,2
17/1/2019,Spirit Air Lines,NK,"Las Vegas, NV","San Diego, CA",2050,2206.0,76.0,11.0,2217.0,2303.0,17.0,2201,2320.0,79.0,71.0,74.0,46.0,258,0.0,0.0,3.0,0.0,76.0,2
10/11/2021,American Airlines Inc.,AA,"Chicago, IL","Houston, TX",2002,2034.0,32.0,29.0,2103.0,2318.0,81.0,2300,39.0,99.0,178.0,245.0,135.0,925,19.0,0.0,67.0,0.0,13.0,2
17/6/2023,Southwest Airlines Co.,WN,"Baltimore, MD","Chicago, IL",1520,1640.0,80.0,9.0,1649.0,1720.0,3.0,1620,1723.0,63.0,120.0,103.0,91.0,611,0.0,0.0,0.0,0.0,63.0,2
10/7/2023,Delta Air Lines Inc.,DL,"Detroit, MI","Providence, RI",1430,1528.0,58.0,11.0,1539.0,1711.0,6.0,1616,1717.0,61.0,106.0,109.0,92.0,615,58.0,0.0,3.0,0.0,0.0,2
21/6/2021,American Airlines Inc.,AA,"Charlotte Amalie, VI","Miami, FL",800,950.0,110.0,11.0,1001.0,1224.0,10.0,1055,1234.0,99.0,175.0,164.0,143.0,1107,99.0,0.0,0.0,0.0,0.0,2
6/6/2021,Delta Air Lines Inc.,DL,"Chicago, IL","Atlanta, GA",1619,1740.0,81.0,23.0,1803.0,2029.0,16.0,1913,2045.0,92.0,114.0,125.0,86.0,591,81.0,0.0,11.0,0.0,0.0,2
5/5/2022,Mesa Airlines Inc.,YV,"Louisville, KY","Dallas/Fort Worth, TX",817,954.0,97.0,14.0,1008.0,1151.0,9.0,944,1200.0,136.0,147.0,186.0,163.0,733,0.0,97.0,39.0,0.0,0.0,2
11/2/2022,United Air Lines Inc.,UA,"West Palm Beach/Palm Beach, FL","Newark, NJ",1455,1746.0,171.0,17.0,1803.0,2014.0,6.0,1758,2020.0,142.0,183.0,154.0,131.0,1023,8.0,0.0,0.0,0.0,134.0,2
25/11/2019,Delta Air Lines Inc.,DL,"Atlanta, GA","Charleston, SC",810,944.0,94.0,17.0,1001.0,1045.0,7.0,921,1052.0,91.0,71.0,68.0,44.0,259,91.0,0.0,0.0,0.0,0.0,2
1/4/2022,Allegiant Air,G4,"Boston, MA","Valparaiso, FL",1155,1255.0,60.0,18.0,1313.0,1513.0,4.0,1408,1517.0,69.0,193.0,202.0,180.0,1187,0.0,0.0,69.0,0.0,0.0,2
25/10/2020,Envoy Air,MQ,"Fargo, ND","Dallas/Fort Worth, TX",700,740.0,40.0,48.0,828.0,1050.0,27.0,938,1117.0,99.0,158.0,217.0,142.0,968,40.0,0.0,59.0,0.0,0.0,2
7/7/2019,Hawaiian Airlines Inc.,HA,"Las Vegas, NV","Honolulu, HI",1835,1956.0,81.0,18.0,2014.0,2251.0,10.0,2145,2301.0,76.0,370.0,365.0,337.0,2762,0.0,0.0,0.0,0.0,76.0,2
16/1/2022,JetBlue Airways,B6,"West Palm Beach/Palm Beach, FL","New York, NY",1908,1949.0,41.0,14.0,2003.0,2208.0,90.0,2156,2338.0,102.0,168.0,229.0,125.0,1035,7.0,0.0,61.0,0.0,34.0,2
10/5/2023,Delta Air Lines Inc.,DL,"Atlanta, GA","Greer, SC",1000,1136.0,96.0,11.0,1147.0,1214.0,4.0,1055,1218.0,83.0,55.0,42.0,27.0,153,83.0,0.0,0.0,0.0,0.0,2
21/6/2019,Frontier Airlines Inc.,F9,"Orlando, FL","Denver, CO",2053,2231.0,98.0,34.0,2305.0,27.0,25.0,2258,52.0,114.0,245.0,261.0,202.0,1546,0.0,0.0,114.0,0.0,0.0,2
20/4/2019,Mesa Airlines Inc.,YV,"Yuma, AZ","Phoenix, AZ",1250,1743.0,293.0,14.0,1757.0,1831.0,7.0,1346,1838.0,292.0,56.0,55.0,34.0,160,292.0,0.0,0.0,0.0,0.0,2
23/4/2021,Envoy Air,MQ,"Dallas/Fort Worth, TX","Gulfport/Biloxi, MS",1455,1647.0,112.0,33.0,1720.0,1853.0,6.0,1635,1859.0,144.0,100.0,132.0,93.0,500,0.0,0.0,39.0,0.0,105.0,2
8/6/2023,Republic Airline,YX,"New York, NY","Pittsburgh, PA",1429,1623.0,114.0,28.0,1651.0,1746.0,9.0,1613,1755.0,102.0,104.0,92.0,55.0,335,0.0,0.0,93.0,0.0,9.0,2
2/9/2021,SkyWest Airlines Inc.,OO,"Burbank, CA","Denver, CO",1332,1831.0,299.0,15.0,1846.0,2128.0,4.0,1655,2132.0,277.0,143.0,121.0,102.0,850,277.0,0.0,0.0,0.0,0.0,2
5/8/2023,Frontier Airlines Inc.,F9,"Dallas/Fort Worth, TX","Las Vegas, NV",1811,1910.0,59.0,35.0,1945.0,2008.0,7.0,1907,2015.0,68.0,176.0,185.0,143.0,1055,43.0,0.0,9.0,0.0,16.0,2
9/7/2021,American Airlines Inc.,AA,"Tampa, FL","Washington, DC",1410,1408.0,-2.0,15.0,1423.0,1741.0,9.0,1626,1750.0,84.0,136.0,222.0,198.0,814,0.0,0.0,84.0,0.0,0.0,2
17/9/2019,Endeavor Air Inc.,9E,"New York, NY","St. Louis, MO",1859,1951.0,52.0,89.0,2120.0,2220.0,6.0,2046,2226.0,100.0,167.0,215.0,120.0,888,24.0,0.0,48.0,0.0,28.0,2
14/6/2023,Southwest Airlines Co.,WN,"Denver, CO","Raleigh/Durham, NC",2035,2155.0,80.0,14.0,2209.0,302.0,4.0,150,306.0,76.0,195.0,191.0,173.0,1436,17.0,0.0,0.0,0.0,59.0,2
30/8/2023,American Airlines Inc.,AA,"Miami, FL","Atlanta, GA",2152,2337.0,105.0,13.0,2350.0,112.0,6.0,2351,118.0,87.0,119.0,101.0,82.0,594,0.0,0.0,0.0,0.0,87.0,2
2/8/2019,United Air Lines Inc.,UA,"Salt Lake City, UT","Denver, CO",1505,1614.0,69.0,17.0,1631.0,1729.0,9.0,1635,1738.0,63.0,90.0,84.0,58.0,391,11.0,0.0,0.0,0.0,52.0,2
4/4/2022,Delta Air Lines Inc.,DL,"New York, NY","Fort Lauderdale, FL",1106,1429.0,203.0,11.0,1440.0,1723.0,4.0,1410,1727.0,197.0,184.0,178.0,163.0,1069,197.0,0.0,0.0,0.0,0.0,2
17/8/2021,Southwest Airlines Co.,WN,"Dallas, TX","Columbus, OH",1420,2147.0,447.0,11.0,2158.0,46.0,3.0,1740,49.0,429.0,140.0,122.0,108.0,919,0.0,429.0,0.0,0.0,0.0,2
17/12/2019,JetBlue Airways,B6,"Boston, MA","Long Beach, CA",1720,2027.0,187.0,66.0,2133.0,33.0,13.0,2051,46.0,235.0,391.0,439.0,360.0,2602,14.0,0.0,48.0,0.0,173.0,2
29/4/2023,JetBlue Airways,B6,"Newark, NJ","Orlando, FL",1755,1837.0,42.0,43.0,1920.0,2200.0,17.0,2054,2217.0,83.0,179.0,220.0,160.0,937,0.0,0.0,83.0,0.0,0.0,2
24/6/2023,JetBlue Airways,B6,"San Juan, PR","Fort Lauderdale, FL",1717,1848.0,91.0,15.0,1903.0,2129.0,7.0,1959,2136.0,97.0,162.0,168.0,146.0,1046,9.0,0.0,6.0,0.0,82.0,2
12/2/2022,Southwest Airlines Co.,WN,"Austin, TX","Houston, TX",1425,1541.0,76.0,9.0,1550.0,1625.0,3.0,1525,1628.0,63.0,60.0,47.0,35.0,148,0.0,0.0,0.0,0.0,63.0,2
10/10/2019,SkyWest Airlines Inc.,OO,"Denver, CO","Minot, ND",1325,1434.0,69.0,25.0,1459.0,1717.0,7.0,1616,1724.0,68.0,111.0,110.0,78.0,604,0.0,68.0,0.0,0.0,0.0,2
10/9/2021,Delta Air Lines Inc.,DL,"Cincinnati, OH","Las Vegas, NV",720,900.0,100.0,10.0,910.0,938.0,9.0,823,947.0,84.0,243.0,227.0,208.0,1678,0.0,0.0,0.0,0.0,84.0,2
16/7/2021,Southwest Airlines Co.,WN,"Fort Lauderdale, FL","Islip, NY",1910,2219.0,189.0,11.0,2230.0,56.0,4.0,2210,100.0,170.0,180.0,161.0,146.0,1092,0.0,0.0,0.0,0.0,170.0,2
25/4/2022,Frontier Airlines Inc.,F9,"Grand Rapids, MI","Orlando, FL",1131,1232.0,61.0,13.0,1245.0,1507.0,14.0,1416,1521.0,65.0,165.0,169.0,142.0,1024,0.0,0.0,4.0,0.0,61.0,2
12/10/2022,Frontier Airlines Inc.,F9,"Fort Lauderdale, FL","Buffalo, NY",620,853.0,153.0,14.0,907.0,1131.0,5.0,924,1136.0,132.0,184.0,163.0,144.0,1166,132.0,0.0,0.0,0.0,0.0,2
14/5/2023,Southwest Airlines Co.,WN,"Houston, TX","Atlanta, GA",815,1211.0,236.0,12.0,1223.0,1458.0,5.0,1105,1503.0,238.0,110.0,112.0,95.0,696,65.0,0.0,2.0,0.0,171.0,2
15/8/2023,Frontier Airlines Inc.,F9,"Orlando, FL","Philadelphia, PA",1838,2053.0,135.0,31.0,2124.0,2321.0,10.0,2117,2331.0,134.0,159.0,158.0,117.0,861,0.0,134.0,0.0,0.0,0.0,2
14/9/2022,United Air Lines Inc.,UA,"Cleveland, OH","Newark, NJ",800,1325.0,325.0,16.0,1341.0,1446.0,6.0,931,1452.0,321.0,91.0,87.0,65.0,404,321.0,0.0,0.0,0.0,0.0,2
12/6/2019,United Air Lines Inc.,UA,"Austin, TX","Chicago, IL",1425,1530.0,65.0,19.0,1549.0,1804.0,10.0,1706,1814.0,68.0,161.0,164.0,135.0,977,0.0,0.0,68.0,0.0,0.0,2
4/3/2019,JetBlue Airways,B6,"Fort Lauderdale, FL","Jacksonville, FL",1741,1855.0,74.0,15.0,1910.0,2002.0,3.0,1902,2005.0,63.0,81.0,70.0,52.0,319,7.0,0.0,0.0,0.0,56.0,2
22/6/2022,United Air Lines Inc.,UA,"San Diego, CA","Washington, DC",2133,1038.0,785.0,15.0,1053.0,1808.0,6.0,528,1814.0,766.0,295.0,276.0,255.0,2253,0.0,615.0,0.0,0.0,151.0,2
11/10/2022,American Airlines Inc.,AA,"Miami, FL","Philadelphia, PA",2127,2357.0,150.0,11.0,8.0,218.0,7.0,24,225.0,121.0,177.0,148.0,130.0,1013,6.0,0.0,0.0,0.0,115.0,2
24/12/2022,PSA Airlines Inc.,OH,"Charleston/Dunbar, WV","Washington, DC",600,1245.0,405.0,12.0,1257.0,1337.0,8.0,727,1345.0,378.0,87.0,60.0,40.0,249,0.0,0.0,0.0,0.0,378.0,2
21/8/2023,JetBlue Airways,B6,"Phoenix, AZ","Boston, MA",2222,2349.0,87.0,17.0,6.0,734.0,6.0,617,740.0,83.0,295.0,291.0,268.0,2300,15.0,0.0,0.0,0.0,68.0,2
6/2/2019,Spirit Air Lines,NK,"Los Angeles, CA","Minneapolis, MN",1149,1416.0,147.0,10.0,1426.0,1929.0,5.0,1735,1934.0,119.0,226.0,198.0,183.0,1535,119.0,0.0,0.0,0.0,0.0,2
6/7/2021,United Air Lines Inc.,UA,"Las Vegas, NV","Newark, NJ",1400,1400.0,0.0,21.0,1421.0,2214.0,203.0,2159,137.0,218.0,299.0,517.0,293.0,2227,0.0,0.0,218.0,0.0,0.0,2
17/8/2023,United Air Lines Inc.,UA,"Houston, TX","Grand Rapids, MI",1949,2058.0,69.0,12.0,2110.0,28.0,4.0,2322,32.0,70.0,153.0,154.0,138.0,1042,69.0,0.0,1.0,0.0,0.0,2
17/1/2022,Endeavor Air Inc.,9E,"Atlanta, GA","Fayetteville, NC",1515,1723.0,128.0,14.0,1737.0,1830.0,2.0,1622,1832.0,130.0,67.0,69.0,53.0,331,128.0,0.0,2.0,0.0,0.0,2
15/6/2022,JetBlue Airways,B6,"Washington, DC","Boston, MA",2200,2344.0,104.0,12.0,2356.0,101.0,4.0,2324,105.0,101.0,84.0,81.0,65.0,399,101.0,0.0,0.0,0.0,0.0,2
14/11/2021,United Air Lines Inc.,UA,"Chicago, IL","Jacksonville, FL",2015,2139.0,84.0,18.0,2157.0,37.0,14.0,2344,51.0,67.0,149.0,132.0,100.0,864,6.0,0.0,0.0,0.0,61.0,2
29/4/2019,Alaska Airlines Inc.,AS,"Boston, MA","Seattle, WA",700,820.0,80.0,32.0,852.0,1202.0,13.0,1025,1215.0,110.0,385.0,415.0,370.0,2496,31.0,0.0,30.0,0.0,49.0,2
31/3/2023,SkyWest Airlines Inc.,OO,"Aspen, CO","Denver, CO",1710,1833.0,83.0,26.0,1859.0,1928.0,24.0,1810,1952.0,102.0,60.0,79.0,29.0,125,0.0,0.0,102.0,0.0,0.0,2
16/7/2022,PSA Airlines Inc.,OH,"Philadelphia, PA","Daytona Beach, FL",1104,1333.0,149.0,21.0,1354.0,1629.0,32.0,1335,1701.0,206.0,151.0,208.0,155.0,808,0.0,3.0,57.0,0.0,146.0,2
7/8/2021,Southwest Airlines Co.,WN,"Pittsburgh, PA","Myrtle Beach, SC",1555,1809.0,134.0,8.0,1817.0,1924.0,3.0,1720,1927.0,127.0,85.0,78.0,67.0,475,0.0,0.0,0.0,0.0,127.0,2
26/8/2019,ExpressJet Airlines LLC d/b/a aha!,EV,"Cleveland, OH","Newark, NJ",1835,1158.0,1043.0,44.0,1242.0,1347.0,11.0,2024,1358.0,1054.0,109.0,120.0,65.0,404,1028.0,0.0,11.0,0.0,15.0,2
15/8/2021,PSA Airlines Inc.,OH,"Columbia, SC","Charlotte, NC",1429,1636.0,127.0,14.0,1650.0,1723.0,15.0,1536,1738.0,122.0,67.0,62.0,33.0,88,11.0,0.0,0.0,0.0,111.0,2
10/3/2019,Republic Airline,YX,"Key West, FL","Newark, NJ",1415,1649.0,154.0,7.0,1656.0,1937.0,20.0,1726,1957.0,151.0,191.0,188.0,161.0,1196,0.0,0.0,151.0,0.0,0.0,2
26/7/2020,Delta Air Lines Inc.,DL,"Salt Lake City, UT","Santa Ana, CA",1155,1308.0,73.0,22.0,1330.0,1357.0,4.0,1241,1401.0,80.0,106.0,113.0,87.0,588,73.0,0.0,7.0,0.0,0.0,2
24/9/2021,American Airlines Inc.,AA,"San Juan, PR","Philadelphia, PA",1328,1504.0,96.0,20.0,1524.0,1924.0,3.0,1740,1927.0,107.0,252.0,263.0,240.0,1576,91.0,0.0,11.0,0.0,5.0,2
28/5/2022,Mesa Airlines Inc.,YV,"Dallas/Fort Worth, TX","Houston, TX",1635,1814.0,99.0,12.0,1826.0,1913.0,5.0,1751,1918.0,87.0,76.0,64.0,47.0,247,21.0,0.0,0.0,0.0,66.0,2
9/8/2019,Delta Air Lines Inc.,DL,"Detroit, MI","Madison, WI",2240,56.0,136.0,12.0,108.0,58.0,5.0,2251,103.0,132.0,71.0,67.0,50.0,311,0.0,0.0,0.0,0.0,132.0,2
2/11/2020,United Air Lines Inc.,UA,"Miami, FL","Newark, NJ",1230,1352.0,82.0,23.0,1415.0,1700.0,4.0,1544,1704.0,80.0,194.0,192.0,165.0,1085,0.0,0.0,0.0,0.0,80.0,2
20/7/2021,SkyWest Airlines Inc.,OO,"Eugene, OR","Salt Lake City, UT",1348,1807.0,259.0,13.0,1820.0,2046.0,17.0,1640,2103.0,263.0,112.0,116.0,86.0,618,263.0,0.0,0.0,0.0,0.0,2
13/6/2023,Southwest Airlines Co.,WN,"Louisville, KY","Baltimore, MD",1935,2057.0,82.0,9.0,2106.0,2215.0,9.0,2110,2224.0,74.0,95.0,87.0,69.0,495,5.0,0.0,0.0,0.0,69.0,2
8/2/2020,Republic Airline,YX,"Charlotte, NC","Key West, FL",1755,1916.0,81.0,15.0,1931.0,2115.0,4.0,2009,2119.0,70.0,134.0,123.0,104.0,736,70.0,0.0,0.0,0.0,0.0,2
5/5/2019,American Airlines Inc.,AA,"Los Angeles, CA","Atlanta, GA",1606,2139.0,333.0,20.0,2159.0,449.0,25.0,2326,514.0,348.0,260.0,275.0,230.0,1947,0.0,0.0,15.0,0.0,333.0,2
18/9/2022,SkyWest Airlines Inc.,OO,"Santa Ana, CA","San Francisco, CA",1340,1421.0,41.0,37.0,1458.0,1606.0,5.0,1506,1611.0,65.0,86.0,110.0,68.0,372,0.0,0.0,0.0,0.0,65.0,2
1/3/2023,Allegiant Air,G4,"Punta Gorda, FL","Flint, MI",1807,2043.0,156.0,12.0,2055.0,2328.0,7.0,2103,2335.0,152.0,176.0,172.0,153.0,1111,6.0,0.0,0.0,0.0,146.0,2
24/9/2021,Allegiant Air,G4,"Fort Lauderdale, FL","Asheville, NC",800,1355.0,355.0,11.0,1406.0,1532.0,4.0,954,1536.0,342.0,114.0,101.0,86.0,660,0.0,0.0,342.0,0.0,0.0,2
5/11/2021,JetBlue Airways,B6,"New York, NY","Savannah, GA",930,1039.0,69.0,27.0,1106.0,1303.0,5.0,1152,1308.0,76.0,142.0,149.0,117.0,722,21.0,0.0,7.0,0.0,48.0,2
23/7/2022,SkyWest Airlines Inc.,OO,"Tucson, AZ","Phoenix, AZ",1548,1831.0,163.0,15.0,1846.0,1910.0,10.0,1640,1920.0,160.0,52.0,49.0,24.0,110,160.0,0.0,0.0,0.0,0.0,2
4/8/2019,American Airlines Inc.,AA,"Los Angeles, CA","Phoenix, AZ",957,1239.0,162.0,12.0,1251.0,1352.0,10.0,1133,1402.0,149.0,96.0,83.0,61.0,370,0.0,0.0,0.0,0.0,149.0,2
2/1/2019,American Airlines Inc.,AA,"Hartford, CT","Charlotte, NC",1720,1904.0,104.0,9.0,1913.0,2112.0,4.0,1932,2116.0,104.0,132.0,132.0,119.0,644,2.0,0.0,0.0,0.0,102.0,2
10/8/2020,Envoy Air,MQ,"Chicago, IL","Buffalo, NY",1835,1911.0,36.0,64.0,2015.0,2231.0,2.0,2118,2233.0,75.0,103.0,142.0,76.0,473,0.0,36.0,39.0,0.0,0.0,2
9/7/2023,American Airlines Inc.,AA,"Los Angeles, CA","New York, NY",1125,1538.0,253.0,13.0,1551.0,2340.0,14.0,2007,2354.0,227.0,342.0,316.0,289.0,2475,0.0,0.0,227.0,0.0,0.0,2
5/3/2023,SkyWest Airlines Inc.,OO,"Los Angeles, CA","San Diego, CA",2235,800.0,565.0,15.0,815.0,843.0,4.0,2335,847.0,552.0,60.0,47.0,28.0,109,552.0,0.0,0.0,0.0,0.0,2
14/2/2019,Southwest Airlines Co.,WN,"San Jose, CA","Las Vegas, NV",650,849.0,119.0,10.0,859.0,1002.0,5.0,815,1007.0,112.0,85.0,78.0,63.0,386,0.0,0.0,112.0,0.0,0.0,2
29/7/2021,Frontier Airlines Inc.,F9,"Denver, CO","Indianapolis, IN",730,1005.0,155.0,21.0,1026.0,1432.0,7.0,1200,1439.0,159.0,150.0,154.0,126.0,977,4.0,0.0,4.0,0.0,151.0,2
9/9/2021,Southwest Airlines Co.,WN,"Chicago, IL","Denver, CO",2040,2226.0,106.0,8.0,2234.0,2333.0,6.0,2215,2339.0,84.0,155.0,133.0,119.0,895,51.0,0.0,0.0,0.0,33.0,2
13/5/2019,Allegiant Air,G4,"Memphis, TN","Fort Lauderdale, FL",2012,110.0,298.0,10.0,120.0,408.0,4.0,2328,412.0,284.0,136.0,122.0,108.0,851,19.0,0.0,0.0,0.0,265.0,2
12/8/2021,Mesa Airlines Inc.,YV,"Birmingham, AL","Dallas/Fort Worth, TX",932,1124.0,112.0,15.0,1139.0,1307.0,13.0,1134,1320.0,106.0,122.0,116.0,88.0,597,0.0,0.0,0.0,0.0,106.0,2
3/5/2019,JetBlue Airways,B6,"Los Angeles, CA","New York, NY",1002,1146.0,104.0,24.0,1210.0,2003.0,12.0,1849,2015.0,86.0,347.0,329.0,293.0,2475,0.0,0.0,86.0,0.0,0.0,2
2/5/2019,Frontier Airlines Inc.,F9,"Fort Myers, FL","Trenton, NJ",1500,1645.0,105.0,15.0,1700.0,1920.0,7.0,1747,1927.0,100.0,167.0,162.0,140.0,1028,0.0,0.0,0.0,0.0,100.0,2
1/8/2019,Delta Air Lines Inc.,DL,"Atlanta, GA","Jacksonville, FL",2350,101.0,71.0,21.0,122.0,205.0,4.0,59,209.0,70.0,69.0,68.0,43.0,270,23.0,0.0,0.0,0.0,47.0,2
27/6/2021,SkyWest Airlines Inc.,OO,"Dallas/Fort Worth, TX","Houston, TX",1600,1751.0,111.0,18.0,1809.0,1943.0,7.0,1713,1950.0,157.0,73.0,119.0,94.0,224,0.0,157.0,0.0,0.0,0.0,2
28/8/2020,SkyWest Airlines Inc.,OO,"Washington, DC","Staunton, VA",1730,750.0,860.0,16.0,806.0,829.0,3.0,1835,832.0,837.0,65.0,42.0,23.0,91,0.0,837.0,0.0,0.0,0.0,2
30/11/2019,American Airlines Inc.,AA,"Chicago, IL","Las Vegas, NV",2059,2323.0,144.0,19.0,2342.0,117.0,10.0,2259,127.0,148.0,240.0,244.0,215.0,1514,56.0,0.0,4.0,0.0,88.0,2
4/8/2019,United Air Lines Inc.,UA,"Newark, NJ","Boston, MA",2030,2130.0,60.0,46.0,2216.0,2256.0,8.0,2147,2304.0,77.0,77.0,94.0,40.0,200,0.0,39.0,17.0,0.0,21.0,2
6/8/2023,Spirit Air Lines,NK,"Pensacola, FL","Orlando, FL",1445,1552.0,67.0,12.0,1604.0,1813.0,8.0,1712,1821.0,69.0,87.0,89.0,69.0,381,0.0,67.0,2.0,0.0,0.0,2
29/11/2022,American Airlines Inc.,AA,"Miami, FL","Raleigh/Durham, NC",2143,557.0,494.0,15.0,612.0,755.0,5.0,2359,800.0,481.0,136.0,123.0,103.0,700,313.0,0.0,0.0,0.0,168.0,2
21/1/2022,Endeavor Air Inc.,9E,"St. Louis, MO","New York, NY",1438,909.0,1111.0,12.0,921.0,1209.0,5.0,1759,1214.0,1095.0,141.0,125.0,108.0,888,1095.0,0.0,0.0,0.0,0.0,2
